yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
201550019,2015,50019,VT,Orleans County,27022,17157,8380,8777,89,174,235,108,,16551,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
201650019,2016,50019,VT,Orleans County,27008,17061,8315,8746,91,167,236,112,,16455,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197050021,1970,50021,VT,Rutland County,52989,31450,16662,14788,,37,,,42,31371,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197150021,1971,50021,VT,Rutland County,54393,32644,17202,15442,,38,,,48,32558,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197250021,1972,50021,VT,Rutland County,55348,33640,17635,16005,,39,,,59,33542,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197350021,1973,50021,VT,Rutland County,55260,33944,17733,16211,,39,,,66,33839,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197450021,1974,50021,VT,Rutland County,55166,34157,17805,16352,,41,,,75,34041,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197550021,1975,50021,VT,Rutland County,55983,34971,18188,16783,,44,,,81,34846,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197650021,1976,50021,VT,Rutland County,56609,35813,18572,17241,,44,,,89,35680,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197750021,1977,50021,VT,Rutland County,57266,36574,18926,17648,,49,,,97,36428,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,20742,13,4,9,1,0,1,2,4,5,0,0
197850021,1978,50021,VT,Rutland County,58055,37408,19299,18109,,56,,,102,37250,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197950021,1979,50021,VT,Rutland County,58267,37837,19486,18351,,54,,,116,37667,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
198050021,1980,50021,VT,Rutland County,58373,38078,19617,18461,,59,,,123,37896,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,1999,,,,,,,,,,,
198150021,1981,50021,VT,Rutland County,58137,38018,19546,18472,,67,,,135,37816,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,2013,2,0,2,0,0,0,0,2,0,0,0
198250021,1982,50021,VT,Rutland County,58286,38141,19570,18571,,67,,,140,37934,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,2017,,,,,,,,,,,
198350021,1983,50021,VT,Rutland County,58449,38306,19601,18705,,71,,,151,38084,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
198450021,1984,50021,VT,Rutland County,58758,38587,19696,18891,,75,,,156,38356,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,24883,1128,32,1096,0,5,10,17,353,699,44,0
198550021,1985,50021,VT,Rutland County,59256,39006,19858,19148,,79,,,164,38763,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29411,1393,41,1352,3,8,2,28,408,876,68,0
198650021,1986,50021,VT,Rutland County,59812,39472,20048,19424,,84,,,169,39219,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29262,1396,54,1342,0,6,8,40,312,945,85,0
198750021,1987,50021,VT,Rutland County,60509,39953,20257,19696,,87,,,178,39688,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29451,1590,56,1534,0,9,9,38,378,1041,115,0
198850021,1988,50021,VT,Rutland County,61167,40455,20468,19987,,89,,,191,40175,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29871,1545,59,1486,0,15,11,33,362,1007,117,0
198950021,1989,50021,VT,Rutland County,61754,40821,20608,20213,,94,,,198,40529,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,30252,1585,53,1532,0,9,4,40,325,1093,114,0
199050021,1990,50021,VT,Rutland County,62278,41082,20705,20377,148,89,168,48,,40629,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29618,1602,58,1544,0,8,8,42,312,1136,96,0
199150021,1991,50021,VT,Rutland County,62556,41059,20696,20363,157,91,172,51,,40588,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29839,1478,33,1445,1,5,11,16,357,1020,68,0
199250021,1992,50021,VT,Rutland County,62629,40898,20592,20306,159,97,185,48,,40409,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29995,1177,45,1132,1,8,5,31,227,872,33,0
199350021,1993,50021,VT,Rutland County,62552,40683,20462,20221,170,123,200,57,,40133,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
199450021,1994,50021,VT,Rutland County,62628,40617,20446,20171,166,117,189,46,,40099,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,29792,1489,56,1433,1,11,9,35,340,1015,78,0
199550021,1995,50021,VT,Rutland County,62912,40860,20562,20298,168,128,198,61,,40305,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,58674,1396,52,1344,1,8,5,38,333,945,54,12
199650021,1996,50021,VT,Rutland County,63248,41185,20749,20436,191,140,210,52,,40592,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,59073,1136,51,1085,0,16,5,30,214,795,64,12
199750021,1997,50021,VT,Rutland County,63251,41440,20866,20574,199,131,239,78,,40793,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,0,0,0,0,0,0,0,0,0,0,0,0
199850021,1998,50021,VT,Rutland County,63350,41722,21024,20698,190,138,238,80,,41076,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,62922,1223,43,1180,1,12,4,26,215,913,52,0
199950021,1999,50021,VT,Rutland County,63258,41766,21018,20748,205,130,248,86,,41097,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,62826,1752,49,1703,0,13,6,30,370,1261,59,13
200050021,2000,50021,VT,Rutland County,63373,41937,21114,20823,202,166,279,111,,41179,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63400,2074,52,2022,2,9,14,27,483,1449,79,11
200150021,2001,50021,VT,Rutland County,63132,42094,21133,20961,225,206,299,118,,41246,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63844,1849,64,1785,0,8,25,31,405,1316,54,10
200250021,2002,50021,VT,Rutland County,62982,42262,21139,21123,220,203,325,122,,41392,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,64208,1744,72,1672,0,8,18,46,342,1261,58,11
200350021,2003,50021,VT,Rutland County,63113,42530,21284,21246,241,200,357,107,,41625,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63508,1653,56,1597,1,4,8,43,305,1216,66,10
200450021,2004,50021,VT,Rutland County,62997,42685,21338,21347,236,216,362,121,,41750,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63739,1520,51,1469,0,7,13,31,253,1147,59,10
200550021,2005,50021,VT,Rutland County,63003,42890,21431,21459,250,248,360,124,,41908,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63786,1773,62,1711,1,7,11,43,328,1295,75,13
200650021,2006,50021,VT,Rutland County,62894,43003,21443,21560,264,261,410,122,,41946,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63831,1924,72,1852,1,7,10,54,412,1332,74,34
200750021,2007,50021,VT,Rutland County,62618,42778,21314,21464,257,258,387,126,,41750,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63196,1693,72,1621,3,5,14,50,358,1184,67,12
200850021,2008,50021,VT,Rutland County,62368,42418,21101,21317,277,260,429,129,,41323,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63104,1905,65,1840,4,10,11,40,451,1308,74,7
200950021,2009,50021,VT,Rutland County,61946,42041,20931,21110,281,299,442,125,,40894,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,63238,1918,113,1805,1,13,30,69,445,1303,50,7
201050021,2010,50021,VT,Rutland County,61649,41798,20798,21000,295,293,436,133,,40641,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,57333,1692,76,1616,1,8,4,63,469,1097,44,6
201150021,2011,50021,VT,Rutland County,61573,41728,20773,20955,298,281,429,132,,40588,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,61455,2393,101,2292,0,9,18,74,686,1520,77,9
201250021,2012,50021,VT,Rutland County,61196,41412,20634,20778,306,279,457,133,,40237,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,60995,2328,107,2221,2,9,18,78,582,1573,52,14
201350021,2013,50021,VT,Rutland County,60776,40741,20330,20411,310,294,460,128,,39549,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,60443,2112,115,1997,1,9,11,94,477,1462,52,6
201450021,2014,50021,VT,Rutland County,60487,40131,20059,20072,359,296,489,127,,38860,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,60102,1046,97,949,4,6,17,70,183,747,14,5
201550021,2015,50021,VT,Rutland County,60068,39498,19797,19701,384,300,505,136,,38173,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
201650021,2016,50021,VT,Rutland County,59566,38910,19496,19414,409,318,517,137,,37529,rural,Northeast,New England,105,40860,929.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77,127,145,,,,,,,,,,,,
197050023,1970,50023,VT,Washington County,47775,28845,14601,14244,,45,,,46,28754,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197150023,1971,50023,VT,Washington County,48236,29233,14780,14453,,50,,,52,29131,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197250023,1972,50023,VT,Washington County,49043,29934,15125,14809,,53,,,59,29822,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197350023,1973,50023,VT,Washington County,49390,30355,15344,15011,,57,,,67,30231,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197450023,1974,50023,VT,Washington County,50035,30996,15677,15319,,61,,,73,30862,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197550023,1975,50023,VT,Washington County,49734,30959,15673,15286,,61,,,83,30815,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197650023,1976,50023,VT,Washington County,49975,31474,15937,15537,,68,,,93,31313,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197750023,1977,50023,VT,Washington County,51071,32518,16457,16061,,72,,,100,32346,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,4943,,,,,,,,,,,
197850023,1978,50023,VT,Washington County,51670,33254,16831,16423,,75,,,113,33066,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,4912,,,,,,,,,,,
197950023,1979,50023,VT,Washington County,51877,33644,17030,16614,,78,,,126,33440,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
198050023,1980,50023,VT,Washington County,52553,34270,17335,16935,,83,,,135,34052,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
198150023,1981,50023,VT,Washington County,52900,34585,17449,17136,,85,,,150,34350,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
198250023,1982,50023,VT,Washington County,53086,34739,17490,17249,,91,,,159,34489,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
198350023,1983,50023,VT,Washington County,53254,34916,17535,17381,,92,,,169,34655,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
198450023,1984,50023,VT,Washington County,53389,35075,17581,17494,,91,,,180,34804,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36071,1194,53,1141,0,9,6,38,253,842,46,0
198550023,1985,50023,VT,Washington County,53136,34995,17508,17487,,96,,,188,34711,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36411,1128,57,1071,0,10,9,38,206,806,59,0
198650023,1986,50023,VT,Washington County,52911,34948,17459,17489,,97,,,198,34653,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36136,989,53,936,1,9,1,42,156,737,43,0
198750023,1987,50023,VT,Washington County,53254,35201,17559,17642,,97,,,215,34889,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36054,1007,40,967,0,6,3,31,165,757,45,0
198850023,1988,50023,VT,Washington County,54006,35757,17790,17967,,97,,,225,35435,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36567,1071,44,1027,0,9,4,31,171,823,33,0
198950023,1989,50023,VT,Washington County,54618,36144,17944,18200,,102,,,237,35805,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36702,1094,40,1054,1,9,3,27,179,819,56,0
199050023,1990,50023,VT,Washington County,55111,36434,18042,18392,167,96,399,71,,35701,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,35339,1289,38,1251,0,13,4,21,205,977,69,0
199150023,1991,50023,VT,Washington County,55243,36376,18028,18348,174,93,391,69,,35649,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,35603,990,30,960,1,4,2,23,126,791,43,0
199250023,1992,50023,VT,Washington County,55621,36635,18178,18457,188,120,388,73,,35866,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,27436,690,24,666,0,8,0,16,111,532,23,0
199350023,1993,50023,VT,Washington County,55874,36810,18271,18539,204,133,410,86,,35977,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
199450023,1994,50023,VT,Washington County,56450,37247,18469,18778,203,148,400,93,,36403,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,36008,1800,79,1721,0,28,3,48,341,1313,67,0
199550023,1995,50023,VT,Washington County,56930,37715,18692,19023,225,157,399,108,,36826,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,56472,1582,60,1522,1,12,2,45,302,1102,86,32
199650023,1996,50023,VT,Washington County,57089,37979,18839,19140,231,174,406,109,,37059,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,56855,1793,54,1739,1,19,3,31,342,1300,83,14
199750023,1997,50023,VT,Washington County,57286,38432,19072,19360,245,178,437,148,,37424,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,0,0,0,0,0,0,0,0,0,0,0,0
199850023,1998,50023,VT,Washington County,57386,38791,19275,19516,242,182,422,146,,37799,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,56670,2067,37,2030,0,21,2,14,353,1608,69,0
199950023,1999,50023,VT,Washington County,57759,39182,19457,19725,246,180,418,146,,38192,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,56580,1588,52,1536,0,22,4,26,256,1194,68,18
200050023,2000,50023,VT,Washington County,58072,39522,19639,19883,256,217,459,174,,38416,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,58039,1817,63,1754,1,20,15,27,290,1369,83,12
200150023,2001,50023,VT,Washington County,58526,40033,19944,20089,297,270,474,161,,38831,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,58445,1548,40,1508,0,10,4,26,202,1216,75,15
200250023,2002,50023,VT,Washington County,58889,40558,20204,20354,304,269,515,160,,39310,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,58780,1653,53,1600,1,14,6,32,292,1215,73,20
200350023,2003,50023,VT,Washington County,58958,40825,20404,20421,315,286,546,169,,39509,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59077,1258,41,1217,1,13,0,27,212,947,46,12
200450023,2004,50023,VT,Washington County,59081,40958,20416,20542,312,284,584,158,,39620,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59053,1397,51,1346,0,19,2,30,306,1008,26,6
200550023,2005,50023,VT,Washington County,59366,41223,20528,20695,343,304,620,159,,39797,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59225,1356,50,1306,0,8,7,35,233,1034,35,4
200650023,2006,50023,VT,Washington County,59414,41344,20561,20783,367,323,645,154,,39855,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59560,1296,51,1245,1,12,5,33,289,914,31,11
200750023,2007,50023,VT,Washington County,59275,41094,20410,20684,380,332,673,154,,39555,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59332,1232,51,1181,0,8,5,38,268,875,35,3
200850023,2008,50023,VT,Washington County,59278,40913,20331,20582,363,327,709,154,,39360,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,58898,1268,61,1207,1,5,5,50,229,930,44,4
200950023,2009,50023,VT,Washington County,59353,40914,20255,20659,425,387,680,147,,39275,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,58836,1365,57,1308,1,11,5,40,301,990,14,3
201050023,2010,50023,VT,Washington County,59526,40918,20275,20643,392,376,670,147,,39333,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59534,1428,73,1355,0,16,3,54,310,1013,24,8
201150023,2011,50023,VT,Washington County,59570,40917,20282,20635,389,364,670,152,,39342,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59600,1496,62,1434,0,15,7,40,274,1103,43,14
201250023,2012,50023,VT,Washington County,59559,40816,20273,20543,410,387,702,156,,39161,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59586,1675,77,1598,1,21,9,46,358,1207,26,7
201350023,2013,50023,VT,Washington County,59384,40296,20034,20262,410,415,684,161,,38626,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59474,1218,47,1171,0,10,3,34,270,884,15,2
201450023,2014,50023,VT,Washington County,59210,39819,19782,20037,421,440,707,156,,38095,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,59231,874,45,829,0,8,10,27,162,647,16,4
201550023,2015,50023,VT,Washington County,58975,39418,19630,19788,416,444,704,163,,37691,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
201650023,2016,50023,VT,Washington County,58617,38852,19351,19501,412,461,734,156,,37089,rural,Northeast,New England,398,12740,687.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,50,52,,,,,,,,,,,,
197050025,1970,50025,VT,Windham County,33632,20177,10224,9953,,35,,,56,20086,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197150025,1971,50025,VT,Windham County,34262,20729,10486,10243,,34,,,63,20632,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197250025,1972,50025,VT,Windham County,35043,21450,10835,10615,,35,,,66,21349,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197350025,1973,50025,VT,Windham County,34948,21583,10894,10689,,34,,,71,21478,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
