yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199209011,1992,9011,CT,New London County,252306,168343,81654,86689,2598,8179,5912,1020,,150634,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,149854,6991,657,6334,0,69,154,434,1361,4568,358,47
199309011,1993,9011,CT,New London County,253886,168592,81717,86875,2799,8419,6250,1083,,150041,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,,,,,,,,,,,,
199409011,1994,9011,CT,New London County,255618,169282,82407,86875,2939,8674,6569,1155,,149945,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,139568,5970,541,5429,5,82,123,331,1028,3995,357,49
199509011,1995,9011,CT,New London County,257828,170700,83093,87607,3146,8980,6934,1231,,150409,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138623,6333,622,5711,5,73,178,366,1061,4268,350,32
199609011,1996,9011,CT,New London County,258741,171596,83613,87983,3318,9171,7333,1342,,150432,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138575,5747,528,5219,5,93,127,303,1017,3800,382,20
199709011,1997,9011,CT,New London County,258662,171816,84109,87707,3494,9354,7671,1416,,149881,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138403,6123,620,5503,6,131,153,330,1155,3986,331,31
199809011,1998,9011,CT,New London County,256627,170144,83754,86390,3601,9474,7864,1488,,147717,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,148679,5879,584,5295,7,83,165,329,1013,3854,389,39
199909011,1999,9011,CT,New London County,257568,171044,84253,86791,3819,9710,8266,1600,,147649,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,134851,4653,530,4123,4,62,146,318,792,3042,268,21
200009011,2000,9011,CT,New London County,259848,172850,85228,87622,4030,9933,8675,1726,,148486,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138753,4600,501,4099,1,86,122,292,788,2996,281,34
200109011,2001,9011,CT,New London County,261396,174880,86102,88778,4323,10392,9350,1734,,149081,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,139549,4492,479,4013,4,63,145,267,699,2996,286,32
200209011,2002,9011,CT,New London County,264698,177901,87366,90535,4930,10804,10159,1760,,150248,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,140992,4498,465,4033,5,97,158,205,731,2969,307,26
200309011,2003,9011,CT,New London County,266584,179737,88641,91096,5674,11008,10986,1767,,150302,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,140788,4227,510,3717,7,98,158,247,632,2820,238,27
200409011,2004,9011,CT,New London County,268595,181809,89242,92567,6267,11092,11668,1724,,151058,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,140481,4356,541,3815,11,106,146,278,633,2919,236,27
200509011,2005,9011,CT,New London County,269664,183591,90097,93494,6872,11235,12369,1703,,151412,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,141228,4243,465,3778,2,75,132,256,680,2799,261,38
200609011,2006,9011,CT,New London County,270814,184946,90775,94171,7370,11497,13084,1695,,151300,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,141192,3943,347,3596,3,34,167,143,499,2795,271,31
200709011,2007,9011,CT,New London County,270669,184924,90898,94026,7818,11673,13513,1658,,150262,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138644,3999,460,3539,3,51,112,294,710,2565,236,28
200809011,2008,9011,CT,New London County,272634,186109,91368,94741,8421,11868,14327,1667,,149826,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,142186,4082,508,3574,6,57,92,353,707,2649,185,33
200909011,2009,9011,CT,New London County,273630,186637,91596,95041,8771,12023,14997,1690,,149156,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,138611,4154,549,3605,4,58,130,357,639,2789,159,18
201009011,2010,9011,CT,New London County,274059,186708,91545,95163,8951,12105,15406,1703,,148543,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,146290,3899,540,3359,5,50,120,365,745,2437,144,33
201109011,2011,9011,CT,New London County,274036,186743,91518,95225,9021,12143,15567,1704,,148308,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,146560,3789,579,3210,5,62,107,405,646,2394,140,30
201209011,2012,9011,CT,New London County,273226,186101,91343,94758,9190,12037,16238,1694,,146942,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,146391,3973,571,3402,5,42,99,425,662,2537,168,35
201309011,2013,9011,CT,New London County,274280,186181,91053,95128,9235,12371,17090,1725,,145760,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,146149,3985,530,3455,4,58,95,373,787,2494,150,24
201409011,2014,9011,CT,New London County,273388,184954,90340,94614,9093,12653,17648,1751,,143809,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,146061,3632,433,3199,0,64,88,281,547,2419,212,21
201509011,2015,9011,CT,New London County,271864,183030,89442,93588,9055,12623,18053,1715,,141584,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,,,,,,,,,,,,
201609011,2016,9011,CT,New London County,270266,181106,88523,92583,9007,12663,18500,1715,,139221,small/mid,Northeast,New England,78,35980,665.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1260,3589,3653,,,,,,,,,,,,
197009013,1970,9013,CT,Tolland County,103855,67186,33213,33973,,934,,,313,65939,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197109013,1971,9013,CT,Tolland County,105541,68976,33999,34977,,987,,,344,67645,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197209013,1972,9013,CT,Tolland County,110152,72955,35895,37060,,1071,,,380,71504,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197309013,1973,9013,CT,Tolland County,110783,74216,36494,37722,,1119,,,411,72686,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197409013,1974,9013,CT,Tolland County,112069,75956,37337,38619,,1175,,,443,74338,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197509013,1975,9013,CT,Tolland County,111640,76396,37549,38847,,1218,,,469,74709,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197609013,1976,9013,CT,Tolland County,111837,77422,38103,39319,,1262,,,501,75659,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197709013,1977,9013,CT,Tolland County,110071,76946,37889,39057,,1299,,,524,75123,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,42776,3355,167,3188,3,24,46,94,1169,1714,305,0
197809013,1978,9013,CT,Tolland County,114182,80719,39813,40906,,1385,,,571,78763,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41321,2775,79,2696,1,2,18,58,762,1796,138,0
197909013,1979,9013,CT,Tolland County,114456,81561,40267,41294,,1430,,,597,79534,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
198009013,1980,9013,CT,Tolland County,115306,82715,40827,41888,,1524,,,669,80522,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40272,3208,61,3147,1,5,19,36,786,2031,217,113
198109013,1981,9013,CT,Tolland County,116612,84178,41555,42623,,1603,,,815,81760,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40751,3269,96,3173,1,8,19,68,884,2070,128,91
198209013,1982,9013,CT,Tolland County,117645,85209,42061,43148,,1670,,,951,82588,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41024,2803,69,2734,0,3,25,41,653,1888,132,61
198309013,1983,9013,CT,Tolland County,118569,86052,42464,43588,,1740,,,1074,83238,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40827,2164,103,2061,1,6,14,82,478,1429,104,50
198409013,1984,9013,CT,Tolland County,119625,87108,42987,44121,,1810,,,1211,84087,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41414,1837,98,1739,1,9,17,71,451,1198,76,14
198509013,1985,9013,CT,Tolland County,121017,88293,43588,44705,,1876,,,1355,85062,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41674,2054,97,1957,1,6,8,82,533,1335,82,7
198609013,1986,9013,CT,Tolland County,122417,89397,44101,45296,,1949,,,1500,85948,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,42197,2232,123,2109,1,5,16,101,664,1345,94,6
198709013,1987,9013,CT,Tolland County,124831,91028,44914,46114,,2032,,,1653,87343,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,48235,1995,218,1777,0,13,13,192,535,1142,95,5
198809013,1988,9013,CT,Tolland County,127436,92635,45686,46949,,2115,,,1818,88702,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39011,1797,101,1696,0,9,20,72,419,1165,102,10
198909013,1989,9013,CT,Tolland County,127860,92446,45585,46861,,2155,,,1950,88341,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,38391,1777,132,1645,1,13,19,99,413,1127,94,11
199009013,1990,9013,CT,Tolland County,128966,92862,45760,47102,1901,2127,1599,148,,87087,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39904,1789,112,1677,0,5,20,87,418,1169,81,9
199109013,1991,9013,CT,Tolland County,129017,92204,45452,46752,2014,2200,1669,160,,86161,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39950,1930,105,1825,1,7,34,63,437,1300,82,6
199209013,1992,9013,CT,Tolland County,129093,91698,45131,46567,2072,2262,1758,167,,85439,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39828,1606,83,1523,0,5,14,64,313,1127,78,5
199309013,1993,9013,CT,Tolland County,129009,90972,44754,46218,2153,2343,1831,175,,84470,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
199409013,1994,9013,CT,Tolland County,129665,91028,44608,46420,2182,2561,1970,189,,84126,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40237,1676,108,1568,1,4,27,76,323,1139,97,9
199509013,1995,9013,CT,Tolland County,130277,91178,44751,46427,2250,2519,2038,187,,84184,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40583,1476,92,1384,0,9,29,54,282,1007,90,5
199609013,1996,9013,CT,Tolland County,131245,91934,45148,46786,2301,2621,2169,203,,84640,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40569,1423,102,1321,0,2,35,65,265,967,83,6
199709013,1997,9013,CT,Tolland County,132614,93033,45672,47361,2369,2741,2330,223,,85370,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40518,1370,84,1286,0,5,19,60,245,962,75,4
199809013,1998,9013,CT,Tolland County,133541,93706,45999,47707,2431,2870,2468,231,,85706,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40660,1323,72,1251,0,4,12,56,249,882,115,5
199909013,1999,9013,CT,Tolland County,134939,94880,46578,48302,2529,2993,2635,240,,86483,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40444,1326,53,1273,0,3,14,36,208,970,80,15
200009013,2000,9013,CT,Tolland County,136863,96495,47307,49188,2677,3125,2945,228,,87520,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39567,1417,48,1369,0,2,18,28,203,1088,69,9
200109013,2001,9013,CT,Tolland County,138934,98097,48090,50007,2824,3180,3129,229,,88735,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,39794,1447,87,1360,0,6,38,43,227,1063,57,13
200209013,2002,9013,CT,Tolland County,142362,101247,49473,51774,3093,3460,3474,233,,90987,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40204,1270,55,1215,0,3,21,31,234,912,63,6
200309013,2003,9013,CT,Tolland County,145195,103654,50628,53026,3372,3660,3771,229,,92622,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,40961,1039,54,985,0,8,17,29,241,669,63,12
200409013,2004,9013,CT,Tolland County,146706,104989,51242,53747,3461,3720,3964,240,,93604,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41554,785,47,738,0,10,18,19,143,525,64,6
200509013,2005,9013,CT,Tolland County,147657,105989,51718,54271,3554,3794,4103,210,,94328,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41551,882,62,820,0,17,15,30,176,560,76,8
200609013,2006,9013,CT,Tolland County,148954,106972,52249,54723,3659,3895,4212,203,,95003,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41616,761,68,693,0,7,18,43,153,461,70,9
200709013,2007,9013,CT,Tolland County,149718,107399,52450,54949,3751,3907,4267,218,,95256,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,42135,846,78,768,2,5,23,48,177,521,61,9
200809013,2008,9013,CT,Tolland County,151583,108570,52989,55581,4030,4051,4488,212,,95789,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,42093,745,47,698,3,9,12,23,137,524,36,1
200909013,2009,9013,CT,Tolland County,152330,109257,53332,55925,4197,4133,4653,220,,96054,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,42324,840,61,779,2,13,11,35,161,570,35,13
201009013,2010,9013,CT,Tolland County,152691,109409,53378,56031,4308,4150,4714,214,,96023,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41614,832,43,789,0,9,18,16,139,601,30,19
201109013,2011,9013,CT,Tolland County,153214,109913,53697,56216,4394,4192,4877,227,,96223,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41691,863,58,805,0,17,14,27,187,569,40,9
201209013,2012,9013,CT,Tolland County,153063,109951,53911,56040,4686,4177,5100,211,,95777,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41668,834,54,780,0,12,8,34,164,559,51,6
201309013,2013,9013,CT,Tolland County,151973,108679,53573,55106,4822,4021,5113,203,,94520,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41523,732,66,666,1,18,16,31,129,491,41,5
201409013,2014,9013,CT,Tolland County,151908,108369,53406,54963,4991,4109,5318,205,,93746,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,41561,772,55,717,0,22,13,20,172,487,53,5
201509013,2015,9013,CT,Tolland County,151748,108185,53229,54956,5212,4220,5639,207,,92907,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
201609013,2016,9013,CT,Tolland County,151717,108106,53226,54880,5489,4297,5914,218,,92188,suburban,Northeast,New England,78,25540,410.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,980,3222,3242,,,,,,,,,,,,
197009015,1970,9015,CT,Windham County,84788,51140,26531,24609,,342,,,130,50668,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197109015,1971,9015,CT,Windham County,85895,52140,26968,25172,,348,,,150,51642,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197209015,1972,9015,CT,Windham County,87743,53800,27724,26076,,367,,,165,53268,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197309015,1973,9015,CT,Windham County,88852,54992,28286,26706,,375,,,185,54432,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197409015,1974,9015,CT,Windham County,88999,55412,28461,26951,,382,,,202,54828,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197509015,1975,9015,CT,Windham County,89491,56033,28758,27275,,395,,,219,55419,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197609015,1976,9015,CT,Windham County,90382,57138,29290,27848,,404,,,239,56495,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
197709015,1977,9015,CT,Windham County,88881,56422,28884,27538,,402,,,257,55763,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,28705,1949,122,1827,3,15,23,81,711,966,150,0
197809015,1978,9015,CT,Windham County,91783,58902,30120,28782,,416,,,284,58202,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,32300,1300,62,1238,2,0,21,39,347,795,96,0
197909015,1979,9015,CT,Windham County,92278,59581,30422,29159,,422,,,308,58851,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,,,,,,,,,,,,
198009015,1980,9015,CT,Windham County,92547,60035,30628,29407,,442,,,342,59251,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,26050,1756,86,1670,1,10,20,55,522,1048,96,4
198109015,1981,9015,CT,Windham County,92982,60784,30978,29806,,486,,,385,59913,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,26359,1861,57,1804,0,7,9,41,542,1125,124,13
198209015,1982,9015,CT,Windham County,93594,61438,31285,30153,,519,,,426,60493,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,26536,1420,69,1351,0,5,21,43,351,915,73,12
198309015,1983,9015,CT,Windham County,93914,61826,31432,30394,,547,,,457,60822,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,39121,1659,94,1565,0,5,34,55,456,1009,94,6
198409015,1984,9015,CT,Windham County,94364,62395,31694,30701,,580,,,494,61321,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,39705,1578,83,1495,0,7,20,56,491,901,90,13
198509015,1985,9015,CT,Windham County,95452,63299,32125,31174,,617,,,536,62146,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,39954,1830,93,1737,0,8,29,56,523,1072,125,17
198609015,1986,9015,CT,Windham County,96216,63924,32386,31538,,649,,,581,62694,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,40396,1884,112,1772,1,8,30,73,543,1101,113,15
198709015,1987,9015,CT,Windham County,98038,65085,32942,32143,,692,,,626,63767,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,37582,1909,121,1788,1,9,21,90,497,1168,113,10
198809015,1988,9015,CT,Windham County,100113,66298,33511,32787,,736,,,687,64875,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,37939,1987,108,1879,3,11,35,59,467,1262,134,16
198909015,1989,9015,CT,Windham County,102017,67186,33927,33259,,769,,,728,65689,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,38179,2111,94,2017,0,8,25,61,535,1340,120,22
199009015,1990,9015,CT,Windham County,102758,67424,33989,33435,514,700,2577,222,,63411,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,38641,1779,75,1704,0,5,22,48,404,1195,99,6
199109015,1991,9015,CT,Windham County,103602,67799,34155,33644,553,759,2771,242,,63474,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,38684,1519,61,1458,0,3,15,43,392,978,86,2
199209015,1992,9015,CT,Windham County,104031,67938,34167,33771,587,829,2926,252,,63344,small/mid,Northeast,New England,78,49340,512.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154,510,510,38565,1493,63,1430,1,1,26,35,335,990,101,4
