ID_Number,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199223017,1992,23017,ME,Oxford County,52721,33022,16581,16441,90,32,111,71,,32718,rural,Northeast,New England,94,,2076.869,1099.701,,,,28,1.8,25.6,0,0,0,0,25,15,1,14,1.4,0,1.6,0,0,0,,,,49,,,0,,0,0,1,48,23.88888889,,,0,0,0,0,0,23.88888889,0,0,0,0,52901,1575,61,1514,1,11,1,48,525,925,56,8
199323017,1993,23017,ME,Oxford County,52845,33073,16606,16467,94,32,113,75,,32759,rural,Northeast,New England,94,,2076.869,1121.377,,,,28,2,26,0,0,0,0,25,17,1,16,1,0,1,0,0,0,,,,57,,,0,,0,0,1,56,24,,,0,0,0,0,0,24,0,0,0,0,,,,,,,,,,,,
199423017,1994,23017,ME,Oxford County,53060,33192,16666,16526,92,41,122,81,,32856,rural,Northeast,New England,94,,2076.869,1143.052,,,,28.33333,1.833333,25.83333,0,0,0,0,24.83333,15.66667,1.083333,14.83333,1,0,1.25,0,0,0,,,,60,,,0,0,0,0,0,60,24,,,0,0,0,0,0,24,0,0,0,0,52774,1690,46,1644,1,9,1,35,603,951,77,13
199523017,1995,23017,ME,Oxford County,53380,33579,16885,16694,107,34,120,85,,33233,rural,Northeast,New England,94,,2076.869,1164.727,,,,28.66667,1.666667,25.66667,0,0,0,0,24.66667,14.33333,1.166667,13.66667,1,0,1.5,0,0,0,,,,68,,,0,0,0,0,0,68,24,0,24,0,0,0,0,0,24,0,0,0,0,53069,1442,50,1392,4,11,3,32,454,873,61,4
199623017,1996,23017,ME,Oxford County,53773,34061,17123,16938,109,35,142,96,,33679,rural,Northeast,New England,94,,2076.869,1186.403,,,,29,1.5,25.5,0,0,0,0,24.5,13,1.25,12.5,1,0,1.75,0,0,0,,,,60,0,60,0,0,0,0,0,60,16,0,16,0,0,0,0,0,16,0,0,0,0,53149,1579,44,1535,0,12,3,29,507,971,55,2
199723017,1997,23017,ME,Oxford County,53896,34292,17244,17048,122,40,139,93,,33898,rural,Northeast,New England,94,,2076.869,1208.078,,,,29.33333,1.333333,25.33333,0,0,0,0,24.33333,11.66667,1.333333,11.33333,1,0,2,0,0,0,,,,61,,,,0,0,0,1,60,26,,,,0,0,0,1,25,0,0,0,0,53103,1391,32,1359,0,7,1,24,420,865,72,2
199823017,1998,23017,ME,Oxford County,54003,34434,17304,17130,135,46,165,111,,33977,rural,Northeast,New England,94,,2076.869,1229.753,,,,29.66667,1.166667,25.16667,0,0,0,0,24.16667,10.33333,1.416667,10.16667,1,0,2.25,0,0,0,,,,60.92857143,,,,0,0,,1.071428571,59.85714286,19,,,0,0,0,0,1,18,0,0,0,0,53863,1495,30,1465,1,4,4,21,494,891,74,6
199923017,1999,23017,ME,Oxford County,54454,34976,17588,17388,143,48,160,124,,34501,rural,Northeast,New England,94,,2076.869,1251.429,,,,30,1,25,0,1,0,1,24,9,1.5,9,1,1,2.5,0,0,0,,,,60.85714286,,,,0,0,,1.142857143,59.71428571,23,,,0,0,0,0,2,21,0,0,0,0,54052,1276,29,1247,0,4,4,21,420,768,54,5
200023017,2000,23017,ME,Oxford County,54787,35347,17762,17585,150,65,181,124,,34827,rural,Northeast,New England,94,,2076.869,1329.643,1358,148,1210,32.66667,1.333333,26.5,0,1,0,0,25.83333,10.66667,1.583333,10.33333,0,0,2.75,0,0,0,55,1,54,60.78571429,,,,0,0,,1.214285714,59.57142857,32,,,0,0,0,0,6,26,0,0,0,0,54755,1209,43,1166,0,12,1,30,410,677,73,6
200123017,2001,23017,ME,Oxford County,55157,35718,17944,17774,169,87,217,123,,35122,rural,Northeast,New England,94,,2076.869,1407.857,1504,222,1282,35.33333,1.666667,28,0,1,0,0,27.66667,12.33333,1.666667,11.66667,0,0,3,0,0,0,32,1,31,60.71428571,,,,0,0,,1.285714286,59.42857143,28,,,0,0,,0,6,22,0,0,0,0,55260,1313,86,1227,0,20,3,63,386,759,78,4
200223017,2002,23017,ME,Oxford County,55843,36376,18217,18159,193,91,234,145,,35713,rural,Northeast,New England,94,,2076.869,1486.072,1518,266,1252,38,2,29.5,0,1,0,0,29.5,14,1.75,13,0,0,3.25,0,0,0,38,2,36,60.64285714,,,,0,0,,1.357142857,59.28571429,43,,,0,0,0,0,6,37,0,0,0,0,55594,1329,65,1264,1,25,5,34,441,748,74,1
200323017,2003,23017,ME,Oxford County,56206,36919,18451,18468,199,113,267,152,,36188,rural,Northeast,New England,94,,2076.869,1564.286,1602,280,1322,40.66667,2.333333,31,0,1,0,0,31.33333,15.66667,1.833333,14.33333,0,0,3.5,0,0,0,39,2,37,60.57142857,,,,0,0,,1.428571429,59.14285714,40.66666667,,,,0,0,0,5.444444444,35.22222222,0,0,0,0,56088,1108,63,1045,0,20,4,39,293,679,70,3
200423017,2004,23017,ME,Oxford County,56763,37559,18793,18766,224,116,284,168,,36767,rural,Northeast,New England,94,,2076.869,1642.5,1686,293,1393,43.33333,2.666667,32.5,0,1,0,0,33.16667,17.33333,1.916667,15.66667,0,0,3.75,0,0,0,46,3,43,60.5,,,,0,0,,1.5,59,38.33333333,,,,0,0,0,4.888888889,33.44444444,0,0,0,0,56647,1271,61,1210,1,19,3,38,307,844,54,5
200523017,2005,23017,ME,Oxford County,57235,38068,19020,19048,223,136,288,161,,37260,rural,Northeast,New England,94,,2076.869,1720.714,1731,283,1448,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,46,2,44,60.42857143,,,,0,0,,1.571428571,58.85714286,36,,,,0,0,0,4.333333333,31.66666667,0,0,0,0,56797,1276,55,1221,2,17,7,29,342,825,52,2
200623017,2006,23017,ME,Oxford County,57556,38401,19169,19232,245,163,293,169,,37531,rural,Northeast,New England,94,,2076.869,1720.714,1835,338,1497,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,48,4,44,60.35714286,,,,0,0,,1.642857143,58.71428571,33.66666667,,,,0,0,0,3.777777778,29.88888889,0,0,0,0,56631,1366,61,1305,4,23,3,31,346,911,42,6
200723017,2007,23017,ME,Oxford County,57966,38615,19304,19311,260,170,315,189,,37681,rural,Northeast,New England,94,,2076.869,1720.714,1743,315,1428,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,38,4,34,60.28571429,3.142857143,57.14285714,,0,0,,1.714285714,58.57142857,31.33333333,,,,0,0,0,3.222222222,28.11111111,0,0,0,0,56958,1419,78,1341,0,42,3,33,370,899,65,7
200823017,2008,23017,ME,Oxford County,58138,38631,19301,19330,265,173,344,184,,37665,rural,Northeast,New England,94,,2076.869,1720.714,1534,300,1234,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,43,4,39,60.21428571,3.357142857,56.85714286,,0,0,,1.785714286,58.42857143,29,,,,0,0,0,2.666666667,26.33333333,0,0,0,0,56726,1398,81,1317,2,36,6,37,382,884,46,5
200923017,2009,23017,ME,Oxford County,57923,38363,19120,19243,297,184,341,201,,37340,rural,Northeast,New England,94,,2076.869,1720.714,1354,274,1080,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,44,4,40,60.14285714,3.571428571,56.57142857,,0,0,,1.857142857,58.28571429,26.66666667,,,,0,0,0,2.111111111,24.55555556,0,0,0,0,56846,1355,79,1276,3,33,4,39,357,868,45,6
201023017,2010,23017,ME,Oxford County,57831,38254,19075,19179,309,190,350,212,,37193,rural,Northeast,New England,94,,2076.869,1720.714,1354,274,1080,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,44,4,40,60.07142857,3.785714286,56.28571429,,0,0,,1.928571429,58.14285714,24.33333333,,,,0,0,0,1.555555556,22.77777778,0,0,0,0,57833,1319,63,1256,0,32,6,25,399,805,45,7
201123017,2011,23017,ME,Oxford County,57779,38247,19093,19154,317,206,351,208,,37165,rural,Northeast,New England,94,,2076.869,1720.714,1354,274,1080,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,44,4,40,60,4,56,,0,0,,2,58,22,,,,0,0,0,1,21,0,0,0,0,57825,1481,64,1417,0,29,6,29,366,989,55,7
201223017,2012,23017,ME,Oxford County,57755,38280,19184,19096,321,213,385,209,,37152,rural,Northeast,New England,94,,2076.869,1720.714,1354,274,1080,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,44,4,40,64,4,60,,,0,,5,59,38,,,0,,0,,3,35,0,0,0,0,57739,1592,65,1527,0,36,7,22,435,1033,43,16
201323017,2013,23017,ME,Oxford County,57471,37800,18898,18902,337,216,372,208,,36667,rural,Northeast,New England,94,,2076.869,1720.714,1354,274,1080,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,44,4,40,70,5,65,0,,0,,4,66,41,,,0,,0,,3,38,0,0,0,0,57327,1521,57,1464,0,26,5,26,378,1054,29,3
201423017,2014,23017,ME,Oxford County,57326,37501,18745,18756,347,202,401,201,,36350,rural,Northeast,New England,94,,2076.869,1720.714,,,,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,,,,71,,,0,,0,,5,66,38,,,0,,0,,2,36,0,0,0,0,57218,1429,72,1357,1,33,5,33,265,1058,30,4
201523017,2015,23017,ME,Oxford County,57223,37323,18689,18634,377,228,430,188,,36100,rural,Northeast,New England,94,,2076.869,1720.714,,,,46,3,34,0,1,1,0,35,19,2,17,0,0,4,4,0,0,,,,66,5,61,0,,0,,2,64,36,5,31,0,0,0,0,0,36,0,0,0,0,,,,,,,,,,,,
201623017,2016,23017,ME,Oxford County,57068,37020,18554,18466,358,244,455,194,,35769,rural,Northeast,New England,94,,2076.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197023019,1970,23019,ME,Penobscot County,125905,77798,39215,38583,,256,,,436,77106,small/mid,Northeast,New England,339,12620,3397.183,0,,,,19,0,19,,,,,,9,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197123019,1971,23019,ME,Penobscot County,127934,79827,40163,39664,,255,,,472,79100,small/mid,Northeast,New England,339,12620,3397.183,0,,,,21.5,0,21.375,,,,,,9,0,9.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197223019,1972,23019,ME,Penobscot County,129038,81428,40893,40535,,252,,,512,80664,small/mid,Northeast,New England,339,12620,3397.183,0,,,,24,0,23.75,,,,,,9,0,9.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197323019,1973,23019,ME,Penobscot County,130797,83532,41927,41605,,247,,,549,82736,small/mid,Northeast,New England,339,12620,3397.183,0,,,,26.5,0,26.125,,,,,,9,0,9.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197423019,1974,23019,ME,Penobscot County,132042,85216,42773,42443,,243,,,593,84380,small/mid,Northeast,New England,339,12620,3397.183,0,,,,29,0,28.5,,,,,,9,0,9.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197523019,1975,23019,ME,Penobscot County,133433,86951,43654,43297,,236,,,641,86074,small/mid,Northeast,New England,339,12620,3397.183,0,,,,31.5,0,30.875,,,,,,9,0,9.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197623019,1976,23019,ME,Penobscot County,135541,89409,44885,44524,,236,,,700,88473,small/mid,Northeast,New England,339,12620,3397.183,0,,,,34,0,33.25,,,,,,9,0,9.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
197723019,1977,23019,ME,Penobscot County,136133,90460,45411,45049,,228,,,760,89472,small/mid,Northeast,New England,339,12620,3397.183,0,,,,36.5,0,35.625,,,,,,9,0,9.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,136290,5038,155,4883,2,20,72,61,1467,3044,372,0
197823019,1978,23019,ME,Penobscot County,136914,91746,46040,45706,,218,,,819,90709,small/mid,Northeast,New England,339,12620,3397.183,1460,,,,39,1,38,,,,,,9,1,10,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,133142,5245,155,5090,10,7,44,94,1545,3196,349,0
197923019,1979,23019,ME,Penobscot County,137158,92414,46368,46046,,204,,,871,91339,small/mid,Northeast,New England,339,12620,3397.183,1428,,,,47.4,1.6,45.8,,,,,,15.2,1.3,16,0,0,0,0,4.4,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,,,,,,,,,,,,
198023019,1980,23019,ME,Penobscot County,137350,92881,46616,46265,,201,,,935,91745,small/mid,Northeast,New England,339,12620,3397.183,1396,,,,55.8,2.2,53.6,,,,,,21.4,1.6,22,0,0,0,0,6.8,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,137018,5904,166,5738,4,18,26,118,1235,3871,253,379
198123019,1981,23019,ME,Penobscot County,137955,93600,46950,46650,,219,,,998,92383,small/mid,Northeast,New England,339,12620,3397.183,1364,,,,64.2,2.8,61.4,,,,,,27.6,1.9,28,0,0,0,0,9.2,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,138034,5862,183,5679,5,20,34,124,1313,3880,234,252
198223019,1982,23019,ME,Penobscot County,138023,93682,47005,46677,,240,,,1042,92400,small/mid,Northeast,New England,339,12620,3397.183,1332,,,,72.6,3.4,69.2,,,,,,33.8,2.2,34,0,0,0,0,11.6,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,138156,5624,151,5473,1,17,45,88,1257,3833,244,139
198323019,1983,23019,ME,Penobscot County,138099,93868,47114,46754,,256,,,1090,92522,small/mid,Northeast,New England,339,12620,3397.183,1300,,,,81,4,77,,,,,,40,2.5,40,17,0,3,0,14,0,,,,,,,,,,,,,,,,,,,,,,1,32,93,75,139736,4720,131,4589,4,15,41,71,1047,3207,236,99
198423019,1984,23019,ME,Penobscot County,138491,94412,47439,46973,,273,,,1144,92995,small/mid,Northeast,New England,339,12620,3397.183,1781.6,,,,82.8,4.6,80.8,,,,,,38,2.8,37.2,24.25,0,2.909091,0,14.125,0,,,,,,,,,,,,,84,4,80,0,0,0,,3,81,1,32,93,75,140030,4673,132,4541,2,15,25,90,957,3319,204,61
198523019,1985,23019,ME,Penobscot County,138655,94668,47557,47111,,290,,,1195,93183,small/mid,Northeast,New England,339,12620,3397.183,2263.2,,,,84.6,5.2,84.6,,,,,,36,3.1,34.4,31.5,0,2.818182,0,14.25,0,,,,,,,,,,,,,84.11111111,3.777777778,80.33333333,0,,0,,3.555555556,80.55555556,1,32,93,75,139310,4490,121,4369,2,25,24,70,1016,3125,192,36
198623019,1986,23019,ME,Penobscot County,139170,95217,47814,47403,,307,,,1253,93657,small/mid,Northeast,New England,339,12620,3397.183,2744.8,,,,86.4,5.8,88.4,,,,,,34,3.4,31.6,38.75,0,2.727273,0,14.375,0,,,,,,,,,,,,,84.22222222,3.555555556,80.66666667,0,,0,,4.111111111,80.11111111,1,32,93,75,140520,4582,142,4440,2,13,36,91,1005,3162,217,56
198723019,1987,23019,ME,Penobscot County,140205,95996,48193,47803,,326,,,1315,94355,small/mid,Northeast,New England,339,12620,3397.183,3226.4,,,,88.2,6.4,92.2,,,,,,32,3.7,28.8,46,0,2.636364,0,14.5,0,,,,,,,,,,,,,84.33333333,3.333333333,81,0,,0,,4.666666667,79.66666667,1,32,93,75,139778,4554,187,4367,2,22,30,133,919,3226,193,29
198823019,1988,23019,ME,Penobscot County,142644,97764,49094,48670,,348,,,1397,96019,small/mid,Northeast,New England,339,12620,3397.183,3708,,,,90,7,96,,,,,,30,4,26,53.25,0,2.545455,0,14.625,0,,,,,,,,,,,,,84.44444444,3.111111111,81.33333333,0,,0,,5.222222222,79.22222222,1,32,93,75,141721,4783,128,4655,9,17,18,84,845,3547,236,27
198923019,1989,23019,ME,Penobscot County,145405,99427,49937,49490,,366,,,1492,97569,small/mid,Northeast,New England,339,12620,3397.183,6570,,,,94,12,82,,,,,,38,8,30,60.5,0,2.454545,0,14.75,0,,,,,,,,,,,,,84.55555556,,,0,,0,,5.777777778,78.77777778,1,32,93,75,143300,4518,114,4404,2,19,26,67,814,3385,188,17
199023019,1990,23019,ME,Penobscot County,147046,100555,50544,50011,689,361,480,849,,98176,small/mid,Northeast,New England,339,12620,3397.183,5408,,,,123,7,122,2,5,4,3.4,120,66,2,64,67.75,0,2.363636,0,14.875,0,,,,,,,,,,,,,84.66666667,,,0,3.333333333,0,,3,78.33333333,1,32,93,75,146601,4886,129,4757,4,28,16,81,885,3680,173,19
199123019,1991,23019,ME,Penobscot County,147315,100249,50368,49881,715,386,487,872,,97789,small/mid,Northeast,New England,339,12620,3397.183,5023,,,,125,9,88,2,1,4.5,3.8,96,33,3,30,75,0,2.272727,0,15,0,,,,,,,,,,,,,84.77777778,,,0,3.888888889,0,,3,77.88888889,1,32,93,75,147440,4767,121,4646,2,23,21,75,984,3490,154,18
199223019,1992,23019,ME,Penobscot County,146435,99082,49871,49211,757,393,480,905,,96547,small/mid,Northeast,New England,339,12620,3397.183,5340.214,,,,114,5,102,2,2,5,4.2,100,23,1,22,82.25,0,2.181818,0,15.125,0,,,,181,4,177,,4,0,,5,172,84.88888889,,,0,4.444444444,0,,3,77.44444444,1,32,93,75,144699,4197,138,4059,3,31,37,67,848,3031,156,24
199323019,1993,23019,ME,Penobscot County,146752,99126,49845,49281,766,389,475,932,,96564,small/mid,Northeast,New England,339,12620,3397.183,5657.429,,,,96,5,91,2,4,5,4.6,79,36,1.857143,36,89.5,0,2.090909,0,15.25,0,,,,213,,,,6,0,,5,202,85,,,0,5,0,,3,77,1,32,93,75,,,,,,,,,,,,
199423019,1994,23019,ME,Penobscot County,147000,99120,49917,49203,773,391,499,933,,96524,small/mid,Northeast,New England,339,12620,3397.183,5974.643,,,,103.6667,6.833333,98,2,3.833333,5,5,87.83334,38.66667,2.714286,37.5,96.75,0,2,0,15.375,0,,,,208,4,204,,7,,7,3,191,76,4,72,0,,,,7,69,1,32,93,75,144944,4318,124,4194,3,30,26,65,682,3309,179,24
199523019,1995,23019,ME,Penobscot County,145724,98326,49612,48714,780,413,494,964,,95675,small/mid,Northeast,New England,339,12620,3397.183,6291.857,,,,111.3333,8.666667,105,2,3.666667,5,5.4,96.66666,41.33333,3.571429,39,104,0,1.909091,0,15.5,0,,,,206,6,200,,,0,5,5,196,83,4,79,0,0,,,3,80,1,32,93,75,144707,3937,127,3810,2,21,26,78,618,3041,128,23
199623019,1996,23019,ME,Penobscot County,145357,98405,49645,48760,808,428,517,961,,95691,small/mid,Northeast,New England,339,12620,3397.183,6609.071,,,,119,10.5,112,2,3.5,5,5.8,105.5,44,4.428571,40.5,111.25,0,1.818182,0,15.625,0,,,,182,10,172,,5,0,,5,172,66,4,62,0,0,0,,2,64,1,32,93,75,144108,5148,140,5008,2,32,18,88,988,3791,199,30
199723019,1997,23019,ME,Penobscot County,144910,98458,49711,48747,829,467,498,1002,,95662,small/mid,Northeast,New England,339,12620,3397.183,6926.286,,,,126.6667,12.33333,119,2,3.333333,5,6.2,114.3333,46.66667,5.285714,42,118.5,0,1.727273,0,15.75,0,,,,197,10,187,,7,0,,10,180,82,5,77,0,,0,,9,73,1,32,93,75,146244,5022,187,4835,2,41,24,120,981,3662,172,20
199823019,1998,23019,ME,Penobscot County,144574,98332,49663,48669,839,483,529,1024,,95457,small/mid,Northeast,New England,339,12620,3397.183,7243.5,,,,134.3333,14.16667,126,2,3.166667,5,6.6,123.1667,49.33333,6.142857,43.5,125.75,0,1.636364,0,15.875,0,,,,203.7142857,10.64285714,193.0714286,,7.428571429,0,4,7,185.2857143,95,5,90,0,,0,,9,86,1,32,93,75,143001,4840,149,4691,0,23,34,92,884,3550,231,26
199923019,1999,23019,ME,Penobscot County,144902,98920,49974,48946,868,472,519,1063,,95998,small/mid,Northeast,New England,339,12620,3397.183,7560.714,,,,142,16,133,2,3,5,7,132,52,7,45,133,0,1.545455,0,16,0,,,,210.4285714,11.28571429,199.1428571,,7.857142857,0,5,7,190.5714286,97,9,88,,4,0,,8,85,1,32,93,75,142863,3963,135,3828,4,16,30,85,656,2982,167,23
200023019,2000,23019,ME,Penobscot County,144937,99175,50085,49090,887,536,563,1091,,96098,small/mid,Northeast,New England,339,12620,3397.183,7682.381,5040,858,4182,143.8333,16.66667,133.8333,0,3.833333,5.333333,6.5,133.1667,56.66667,8.166667,48.5,111.1667,0,1.454545,0,15,0,163,15,148,217.1428571,11.92857143,205.2142857,,8.285714286,0,6,7,195.8571429,96,4,92,0,,0,,16,80,1,32,93,75,144357,4264,154,4110,5,29,30,90,739,3170,167,34
200123019,2001,23019,ME,Penobscot County,146110,100354,50617,49737,886,616,594,1125,,97133,small/mid,Northeast,New England,339,12620,3397.183,7804.047,4551,833,3718,145.6667,17.33333,134.6667,0,4.666667,5.666667,6,134.3333,61.33333,9.333333,52,89.33334,0,1.363636,0,14,0,169,14,155,223.8571429,12.57142857,211.2857143,,8.714285714,0,7,7,201.1428571,81,4,77,0,,,0,24,57,1,32,93,75,145687,4704,139,4565,5,37,28,69,774,3561,204,26
200223019,2002,23019,ME,Penobscot County,147298,101487,51166,50321,942,648,675,1165,,98057,small/mid,Northeast,New England,339,12620,3397.183,7925.714,4678,889,3789,147.5,18,135.5,0,5.5,6,5.5,135.5,66,10.5,55.5,67.5,0,1.272727,0,13,0,163,21,142,230.5714286,13.21428571,217.3571429,,9.142857143,0,8,7,206.4285714,110,9,101,0,,0,,30,80,1,32,93,75,146570,4148,107,4041,0,24,26,57,719,3136,150,36
200323019,2003,23019,ME,Penobscot County,148759,102875,51683,51192,972,711,747,1204,,99241,small/mid,Northeast,New England,339,12620,3397.183,8047.381,5052,938,4114,149.3333,18.66667,136.3333,0,6.333333,6.333333,5,136.6667,70.66666,11.66667,59,45.66667,0,1.181818,0,12,0,158,13,145,237.2857143,13.85714286,223.4285714,,9.571428571,0,9,7,211.7142857,111.1111111,9.666666667,101.4444444,0,,0,,28.55555556,82.55555556,1,32,93,75,147286,4581,108,4473,3,15,29,61,845,3445,153,30
200423019,2004,23019,ME,Penobscot County,148814,103227,51920,51307,1010,728,800,1208,,99481,small/mid,Northeast,New England,339,12620,3397.183,8169.047,4973,954,4019,151.1667,19.33333,137.1667,0,7.166667,6.666667,4.5,137.8333,75.33334,12.83333,62.5,23.83333,0,1.090909,0,11,0,156,15,141,244,14.5,229.5,,10,0,10,7,217,112.2222222,10.33333333,101.8888889,0,,0,3.333333333,23.77777778,85.11111111,1,32,93,75,148279,4788,105,4683,1,20,29,55,929,3561,140,53
200523019,2005,23019,ME,Penobscot County,149726,104275,52348,51927,1075,747,868,1279,,100306,small/mid,Northeast,New England,339,12620,3397.183,8290.714,4944,1000,3944,153,20,138,0,8,7,4,139,80,14,66,2,0,1,0,10,0,159,18,141,250.7142857,15.14285714,235.5714286,,10.42857143,0,11,7,222.2857143,113.3333333,11,102.3333333,0,,0,4,21.66666667,87.66666667,1,32,93,75,148674,4406,123,4283,0,15,33,75,780,3326,138,39
200623019,2006,23019,ME,Penobscot County,151446,105617,52977,52640,1119,809,920,1322,,101447,small/mid,Northeast,New England,339,12620,3397.183,7903.625,5419,1178,4241,154.125,21.25,139,0,8.125,6.75,4.5,140.875,86.125,14,66,2,0,2.125,0,10.875,0,163,21,142,257.4285714,15.78571429,241.6428571,,10.85714286,0,12,7,227.5714286,114.4444444,11.66666667,102.7777778,0,,0,4.666666667,19.55555556,90.22222222,1,32,93,75,147076,4767,111,4656,3,14,33,61,784,3699,143,30
200723019,2007,23019,ME,Penobscot County,152232,106154,53247,52907,1190,848,955,1362,,101799,small/mid,Northeast,New England,339,12620,3397.183,7516.535,5968,1311,4657,155.25,22.5,140,0,8.25,6.5,5,142.75,92.25,14,66,2,0,3.25,0,11.75,0,175,29,146,264.1428571,16.42857143,247.7142857,,11.28571429,0,13,7,232.8571429,115.5555556,12.33333333,103.2222222,0,,0,5.333333333,17.44444444,92.77777778,1,32,93,75,146242,4909,90,4819,3,14,34,39,775,3869,135,40
200823019,2008,23019,ME,Penobscot County,153372,106848,53483,53365,1212,859,1021,1430,,102326,small/mid,Northeast,New England,339,12620,3397.183,7129.446,6383,1465,4918,156.375,23.75,141,0,8.375,6.25,5.5,144.625,98.375,14,66,2,0,4.375,0,12.625,0,170,28,142,270.8571429,17.07142857,253.7857143,,11.71428571,0,14,7,238.1428571,116.6666667,13,103.6666667,0,,0,6,15.33333333,95.33333333,1,32,93,75,148610,4970,113,4857,2,14,38,59,818,3857,155,27
200923019,2009,23019,ME,Penobscot County,153770,107050,53525,53525,1220,920,1050,1478,,102382,small/mid,Northeast,New England,339,12620,3397.183,6742.357,6241,1261,4980,157.5,25,142,0,8.5,6,6,146.5,104.5,14,66,2,0,5.5,0,13.5,0,168,25,143,277.5714286,17.71428571,259.8571429,,12.14285714,0,15,7,243.4285714,117.7777778,13.66666667,104.1111111,0,,0,6.666666667,13.22222222,97.88888889,1,32,93,75,148774,5198,124,5074,4,21,56,43,946,3954,127,47
201023019,2010,23019,ME,Penobscot County,153920,106949,53540,53409,1201,946,1027,1469,,102306,small/mid,Northeast,New England,339,12620,3397.183,6355.268,5495,1206,4289,158.625,26.25,143,0,8.625,5.75,6.5,148.375,110.625,14,66,2,0,6.625,0,14.375,0,166,21,145,284.2857143,18.35714286,265.9285714,,12.57142857,0,16,7,248.7142857,118.8888889,14.33333333,104.5555556,0,,0,7.333333333,11.11111111,100.4444444,1,32,93,75,153923,4797,103,4694,3,19,41,40,863,3657,144,30
201123019,2011,23019,ME,Penobscot County,153841,106861,53497,53364,1193,950,1037,1456,,102225,small/mid,Northeast,New England,339,12620,3397.183,5968.179,5579,1300,4279,159.75,27.5,144,0,8.75,5.5,7,150.25,116.75,14,66,2,0,7.75,0,15.25,0,162,26,136,291,19,272,0,13,0,17,7,254,120,15,105,0,,0,8,9,103,1,32,93,75,153903,4462,123,4339,7,21,47,48,921,3255,140,23
201223019,2012,23019,ME,Penobscot County,153713,106630,53379,53251,1246,1006,1063,1460,,101855,small/mid,Northeast,New England,339,12620,3397.183,5581.089,5729,1228,4501,160.875,28.75,145,0,8.875,5.25,7.5,152.125,122.875,14,66,2,0,8.875,0,16.125,0,182,31,151,255,24,231,0,17,0,16,6,216,124,20,104,0,11,0,6,3,104,1,32,93,75,153902,4782,139,4643,8,19,61,51,912,3573,138,20
